preset,delta_omega_tri,k_strong,k_weak,seed,dt,t_max,plv_window_seconds,r_mean_last,plv_01_last,plv_02_last,plv_12_last,plv_pairmean_last,coalition_index,leader_dominance,leader_antiphase_dom_last,d01_last,d02_last,d12_last,mu_01_last,mu_02_last,mu_12_last
coalition_01,1.0,-1.2,0.1,2,0.01,120.0,2.0,0.55121836000853,0.6696837347736122,0.9290206195346201,0.8895311006119219,0.829411818306718,0.2593368847610079,-0.09017892345780576,0.34892223612009676,2.2553227906667885,1.124317846374912,2.038742554640947,0.8862698629230048,2.017274807214881,1.1028500989488461
coalition_01,1.0,-1.2,0.1,3,0.01,120.0,2.0,0.5597524809495004,0.6781512192143371,0.9313572556149309,0.8920083559682713,0.8338389435991798,0.2532060364005938,-0.0872541185536374,0.32448785280840564,2.308245911313377,1.233437581743465,2.095329599336827,0.833346742276416,1.908155071846328,1.0462630542529665
coalition_01,1.0,-1.2,0.1,4,0.01,120.0,2.0,0.4986837333329313,0.6491283498572048,0.9216417206980182,0.8854790962190543,0.8187497222580924,0.2725133708408134,-0.1000940609414428,0.3028218097578237,2.128464617569353,0.6541780094651544,1.6941431232750774,1.0131280360204402,2.4874146441246388,1.4474495303147157
coalition_01,1.0,-1.2,0.1,5,0.01,120.0,2.0,0.5140888462019373,0.7673043436333807,0.9197418079094606,0.9539883208692751,0.8803448241373721,0.18668397723589436,-0.11046524509785438,-1.076954549106494,2.7906187274059895,1.3868744676263225,1.011792048409662,0.3509739261838035,-1.7547181859634713,-2.1298006051801317
coalition_01,1.0,-1.2,0.0,1,0.01,120.0,2.0,0.5089483058947545,0.9321631155052906,0.9827292861887134,0.9827292861890067,0.9658738959610035,0.05056617068371605,-0.02528308534200474,-0.7152621770842948,0.4671628865269588,2.7247617939804623,0.8807001631694158,-2.6744297670628345,-0.4168308596093315,2.2608924904203773
coalition_01,1.0,-1.2,0.0,2,0.01,120.0,2.0,0.49259753887991553,0.9775402391014726,0.9943538701473726,0.9943538701475391,0.9887493264654615,0.01681363104606648,-0.008406815523116395,1.8134537558741013,0.921837077455842,1.1924297217015776,2.870587155452811,-2.2197555761339514,-1.9491629318882153,0.2710054981369821
coalition_01,1.0,-1.2,0.0,3,0.01,120.0,2.0,0.5118087709265553,0.9722386438619451,0.993011201403903,0.9930112014040877,0.9860870155566452,0.020772557542142578,-0.010386278771163715,2.0830594659486,0.8410050725977529,0.9856049999580725,2.9963645022265126,-2.300587580992041,-2.1559876536317213,0.14522815136328063
coalition_01,1.0,-1.2,0.0,4,0.01,120.0,2.0,0.4360490196526244,0.9865727906568137,0.996632462879289,0.996632462879417,0.9932792388051732,0.010059672222603289,-0.005029836111365649,1.092095983046067,1.1203308307232887,1.7396837057443533,2.522103251279888,-2.021261822866505,-1.4019089478454403,0.619489402309905
coalition_01,1.0,-1.2,0.0,5,0.01,120.0,2.0,0.44709357958252105,0.9787095472643474,0.9946494758912788,0.9946494758914474,0.9893361663490245,0.01593992862709992,-0.007969964313634281,-0.1362203765276857,0.9421145111290328,2.4989998856134212,1.5843368218435412,-2.1994781424607606,-0.642592767976372,1.557255831746252
coalition_01,1.0,-1.2,-0.1,1,0.01,120.0,2.0,0.5532090911665031,0.6348363695811905,0.9147743203841623,0.8850960010155632,0.8115688969936387,0.2799379508029718,-0.11029065603288679,-1.4328964218142775,1.8270680131152393,1.614694988400989,0.28798507894383657,1.3145246404745539,-1.5268976651888042,-2.853607574645957
coalition_01,1.0,-1.2,-0.1,2,0.01,120.0,2.0,0.5361223443827343,0.7838036138796474,0.9402155185329583,0.9451001282632545,0.8897064202252866,0.16129651438360715,-0.08309056205695176,1.7657625977557534,0.3448224384394165,0.5582202259355686,2.217283929943246,2.7967702151503766,-2.5833724276542247,0.9243087236465471
coalition_01,1.0,-1.2,-0.1,3,0.01,120.0,2.0,0.5457963594969976,0.7013922511027411,0.912808443244759,0.9258038581797633,0.8466681841757544,0.22441160707702223,-0.11870351100601328,1.6104726343307454,0.7563609384950398,0.2458674894319357,2.111586848294233,2.3852317150947533,-2.8957251641578576,1.0300058052955599
coalition_01,1.0,-1.2,-0.1,4,0.01,120.0,2.0,0.4961000027565461,0.9376280298936439,0.985057797765159,0.9831943480857448,0.9686267252481825,0.047429767871515094,-0.021851434256343394,1.3792626459332815,0.42150769885943284,1.3134412805050035,2.2467371356154997,-2.7200849547303605,-1.8281513730847903,0.8948555179742933
coalition_01,1.0,-1.2,-0.1,5,0.01,120.0,2.0,0.5097791553582012,0.8539296584038215,0.9621710486477539,0.9617739401405471,0.9259582157307076,0.10824139024393242,-0.05372358661475929,-0.06831491398906442,0.03847939196910266,2.093402871605081,0.9976262177980275,3.1031132616206905,-1.048189781984712,2.1439664357917656
coalition_01,1.0,-1.2,-0.2,1,0.01,120.0,2.0,0.564223965438966,0.9896562047934184,0.9997264078967308,0.9925404436686448,0.9939743521195981,0.010070203103312414,0.002150862676429832,2.0853388520392606,1.0546942887883823,1.0513788139862472,3.1383754034265756,-2.086898364801411,-2.0902138396035457,-0.0032172501632178603
coalition_01,1.0,-1.2,-0.2,2,0.01,120.0,2.0,0.5663044188042365,0.9937258656981057,0.992946842969539,0.9999625754373035,0.9955450947016494,0.007015732467764546,-0.006626221103481211,-1.0452869848309772,1.2741752764129528,2.91849649055304,1.0510488986520192,-1.8674173771768408,0.22309616303675295,2.090543754937774
coalition_01,1.0,-1.2,-0.2,3,0.01,120.0,2.0,0.5650836622223858,0.9931873512269173,0.9930395586182501,0.999980557765944,0.9954024892037038,0.00694099914769386,-0.006867102843360229,-1.0392381541359677,1.224551949042482,2.9802322222434587,1.0631539315070029,-1.9170407045473115,0.16136043134633427,2.0784387220827902
coalition_01,1.0,-1.2,-0.2,4,0.01,120.0,2.0,0.5724342412224639,0.9939102803408629,0.9923656009997192,0.9999025787464382,0.9953928200290068,0.00753697774671902,-0.006764638076147134,-1.0813335785238447,1.3446497290832335,2.775918614145787,0.9789505930906657,-1.7969429245065598,0.3656740394440062,2.1626420604991274
coalition_01,1.0,-1.2,-0.2,5,0.01,120.0,2.0,0.5705410998175252,0.9932737851521081,0.9999712831460557,0.9926858159545608,0.9953102947509082,0.00728546719149481,0.003936718194521016,1.7589438310906014,1.2585716449626505,1.0103486002982136,2.8934039537210334,-1.8830210086271426,-2.1312440532915797,-0.24818869986875997
coalition_01,1.2,-1.2,0.2,1,0.01,120.0,2.0,0.5554554838412555,0.680212468725963,0.9232499541543568,0.9017788802988966,0.8350804343930722,0.24303748542839387,-0.10004766885873673,2.191817661694177,0.5455052922004469,0.8400660212573494,2.8846033184230753,2.5960873613893463,2.3015266323324437,-0.2569893351667183
coalition_01,1.2,-1.2,0.2,2,0.01,120.0,2.0,0.5531711385259117,0.8591189936207723,0.9661801875278112,0.960260880510582,0.9285200205530552,0.10706119390703894,-0.04761128993629027,-0.9287754703010209,0.24556582753416856,2.4755366956791742,0.4317757913056506,-2.8960268260556243,0.666055957910619,-2.709816862284143
coalition_01,1.2,-1.2,0.2,3,0.01,120.0,2.0,0.5530578351171673,0.8186440875283887,0.9529007002540528,0.9514835836090179,0.907676123797153,0.13425661272566414,-0.0657111897177971,-0.8428802396940496,0.06600295652261792,2.6018966978808082,0.49106958750766366,-3.0755896970671754,0.539695955708985,-2.6505230660821297
coalition_01,1.2,-1.2,0.2,4,0.01,120.0,2.0,0.5452389604155006,0.95258135130255,0.9928541295220943,0.9817711952144204,0.9757355586796882,0.040272778219544336,-0.009053454802098182,-1.1714363108963217,0.8443215416227601,2.0319597985434115,0.26670435918676394,-2.2972711119670337,1.1096328550463814,-2.8748882944030294
coalition_01,1.2,-1.2,0.2,5,0.01,120.0,2.0,0.549808349567129,0.9119662992624664,0.9726070785062794,0.9817298467434253,0.9554344081707237,0.06976354748095892,-0.0394431578590525,1.7156201932176547,0.512028661693668,0.44182918458812326,2.1925491163585504,-2.629563991896125,2.69976346900167,-0.949043537231243
